_____________---__+____-X-+______---+___--_____---X-_____-X-X-_____---X-________--__________________;______O____O_---O_+__O_-X-+_O____---+___--_____---X-__OO_-X-X-_____---X-_O___O__--__________OOO_____
_____________________________________________________---_______-X-_______---____+___________________;O__O_____O___O_____O_________OO_O_______O___OOO______---_______-X-_______---_O__+O____________OOOO__
-----XXXX-XXX-----------_+_______________________________---_______-X-_______-------______-X+-__+___;-----XXXX-XXX-----------O+__O__O_____________________OOO_---_______-X-____O__-------______-X+-__+O__
__+____+______+____________---_______-X-_______---_________+__________+_________+___________________;__+_O__+____O_+__O__O___O__---__O____-X-_______---______O__+O________O+__OO____O+________O__________
____-X-______-----_+___-X++-_____-----_______---_____---X---+__-X---X-___-X-X---___---X-___+___---__;_O__-X-__O___-----_+___-X++-_____-----__O____---__O__---X---+__-X---X-___-X-X---___---X-__O+OO_---__
___+_____________________________---_______-X-_______---____________________________________+_______;_OO+__OO_____________O__OOO______---______O-X-____O__---______________OO_____OO____________O+OO_____
_________________---_______-X-_______---______________---+______-X-_______---_______________________;_O___OOO_________---_______-X-_OO____---__________O___---+__O_O_-X-O______---___OOO___________OOOO__
__-XX-+++_------____-X----___+----X-_______---_+_+___-X-_______-+-____-------___-XXX-X-___-------___;__-XX-+++O------____-X----___+----X-_O_O___---_+_+___-X-_______-+-___O-------___-XXX-X-___-------___
__-XX-_-X-+-----_---+-X-_______---__________________+____________+__________---_______-X-_+_____---_;O_-XX-_-X-+-----_---+-X-_______---______O_____O___O_+O___________+_________O---______O-X-_+OO__O---_
______+___________+_--________X-____+__+--+______+______________________________________+___________;______+_O____O__O_+_--____O___X-O___+__+--+______+__O___O__O____O_O___________O_O_______+___________
--_____+_+X-_+__---_--____-X-______----__+___-X-_______---___________________---_++____-X-_____+_---;--____O+O+X-O+__---_--____-X-O_____----OO+___-X-_______---_________________O_---O++__O_-X-_____+_---
____+____________________________+____+_____________________________________________________________;__OO+O____________O____O__O_O____+____+_O______________OO__O_________O____O_______O_O_________O_O___
X--X-+_--------+_-X-+-_____---X-________X-_+____+_X-______+_--________----______-XX-______----___+__;X--X-+_--------+_-X-+-___O_---X-_O____O_X-_+____+_X-______+_--___O____----______-XX-______----__O+__
_-X----____-X--+-____----X-____----X-___--X------_X-X-__-X-+--X-__---+_---________+____________+____;_-X----____-X--+-____----X-____----X-_O_--X------_X-X-__-X-+--X-__---+_---___O_O__+O_____O_____+O___
______-X-_+_____-X-_______---__+__---_______-X-_____-----+_+__-X-X-__+__-----______+________________;O_____-X-_+____O-X-_______---__+__---____O__-X-__O_O-----+_+_O-X-X-O_+__-----______+OO______________
+___---_______-X-_______---________________________+______________________________________+_________;+OOO---_______-X-O__OO_O---O_________O______O______+O______________O_________O__O____O_O__+_________
________________________________+_______+___________________+_----__+___-XX-______----______+_+_____;__________O_______O___O_____O___+_______+_O___O_O_O_________+_----__+O__-XX-______----_____O+O+___O_
-X--X-____------______________+_____+_____________+____---__--___-X-__X-___---+_X-________X-+_______;-X--X-___O------O__OO_____O___+_____+___O_________+____---__--___-X-__X-O__---+_X-______O_X-+O______
___---_______-X-_---__+-X-_-X-----X------X-----X-_----X--X-__---X----__-X-X-X-__----X-X-__+X----X-__;___---_______-X-_---_O+-X-_-X-----X------X-----X-_----X--X-__---X----__-X-X-X-_O----X-X-__+X----X-__
___________----_____+-XX-______----_________________________________________________________________;____OO__O__----_____+-XX-OOO__O----_____O_______O_O_____________OOO____O______OO___O________________
_________________________________________________________________+_______________________+__________;_O_OOO____________O______O__O____O____O____O___________O_____O_O_+___O_________OOO_______+_________O
_-XX-______----_____________--____-----X____-X-X-X____-----X________--____+___-------___-XXXXX-___--;_-XX-______----OO___________--____-----X____-X-X-X_OOO-----X________--__O_+O__-------___-XXXXX-___--
______________+___--________-+____-----X--__-XX--+X-__--------_++_-XX-___-----------X-____-X----_+++;______________+_O_--____O___-+____-----X--__-XX--+X-__--------_++O-XX-___-----------X-____-X----O+++
___---_______-X-_---___---_-X-_+_-X-_---___---+____---X-_____-+-X-_____-X---_____-X-_______---______;___---____OOO-X-_---___---_-X-_+O-X-_---___---+____---X-O_O__-+-X-O_O__-X---O____-X-O______---______
__----X-____-X----+___-X-X-_____-X---___---X-_____X-------__--___-X-___+_+_-X---_____-X-X-_____---X-;__----X-O___-X----+___-X-X-_____-X---___---X-___O_X-------__--_O_-X-___+_+_-X---_O___-X-X-_O___---X-
X-_---__-XX-_-X-__--X-_-X-__--X-_---__-X---_____-X-+-___+_-X-X-_____----------_____-XXX-_____-----__;X-_---O_-XX-_-X-__--X-_-X-__--X-_---__-X---_____-X-+-___+_-X-X-___O_----------____O-XXX-_O___-----__
__-XXXX--X+_--------__-XX-X-____------___+_-X-_____+_---_____________+______________+____+__________;__-XXXX--X+_--------O_-XX-X-____------___+_-X-O____+_---_____O_______+_________O____+O___+__________
____________________________________________________________________________________________________;_OOO__O_________________O__O____O_O__O______O____O____O____O__O_______O_O___O___O_______O_O_________
_-+XX-_---_-----_-X-__---_----_+-X-_-X-___-----+-__+__-X---____------_----XXX+-_+X-------_---_-XX-__;_-+XX-_---_-----_-X-__---_----_+-X-_-X-__O-----+-__+__-X---____------O----XXX+-_+X-------_---_-XX-__
_______________________++_______---_______-X-_______---+____________----______-XX-+_____-X--______-X;O_OOO_____________O___O++O______---_______-X-O___O__---+___O________----______-XX-+O____-X--______-X
++_+______----___---X+X-___-X-----___-X-X-____+-X---_____---________--___---__-X___-X-__-X_+_---__--;++O+_O____----___---X+X-___-X-----__O-X-X-____+-X---_____---___O____--___---__-X___-X-__-XO+_---__--
_____________+________________+_______--+_______-X_---____--_-X-++_____-X-_______---________+_______;_______O_____+O_____O_________+_______--+_____O_-X_---____--_-X-++O___O-X-______O---____O___+OOO____
__+__+___________+______---_______-X-_______-X-_______---__+_________________________________+______;__+OO+____O______+_____O---O___O__-X-O___O__-X-__O_O__---__+___________________O______O______+O_____
__-X--XXX+__--------______-XX-__--------__-+X+-XX-__--------___-X-----___----+X----___-----X-_++____;__-X--XXX+__--------______-XX-_O--------__-+X+-XX-__--------___-X-----___----+X----___-----X-O++____
____________________--________X-________--____________________________________________________+_____;OOOO_______________O--_O_____OX-___O____--______O_____O_O_O__O__O_O_O_______O_________________+O____
__+-X-_______-X-_______-X-+___+__-X-_______---_---____+__-X-_---___---_-X-_______---___---_______-XX;__+-X-O_____O-X-O______-X-+___+__-X-____O__---_---O___+O_-X-_---___---_-X-______O---___---____O__-XX
---___+_+_-+-_______-X-_---___-X-_-X-___---_---_______+____________+____________+_+_________________;---__O+O+_-+-_______-X-O---_O_-X-_-X-___---_---_______+O_O_________+___________O+O+___________OO____
__-X-XX---__------X-____------____-X-__+____---_________________+_++___+____________________++______;__-X-XX---__------X-____------____-X-__+_O_O---__O_O_______O____+O++__O+____________________++O_____
__---__+__+_-X-_______---______+_____+_____________+____________________________________________+___;__---__+_O+O-X-__O____---O_O___+___O_+___O_O_______+______O____OO_____________________________OO+___
________-X_----_---X--XX-_-X-XX----_---X----___----XX-___-X-----_-----_____-+XX-_____-----____+_+___;________-X_----_---X--XX-_-X-XX----_---X----_OO----XX-___-X-----_-----_____-+XX-__O__-----____+O+___
+__---XX-____-X----_+__---__________+++_--________X-_____+__--__---_______-X-+_+__+_---_____________;+__---XX-_O__-X----_+__---__________+++O--________X-_____+O_--_O---_______-X-+O+__+O---_____________
___---_______-X-______----__--__-X-_+_-X__-X-___-X+_-X-___--__-X-_______---_______++_-----_____-XXX-;___---_______-X-O_____----__--_O-X-_+_-X__-X-_O_-X+O-X-___--__-X-_______---__O___O++_-----_____-XXX-
+___-XX-______----__+_+_______--+_______X-________--_______________________+_______________________+;+___-XX-__O_O_----__+_+_______--+_O_O___X-____O_O_--_________O____________O+____________________OOO+
-XXXX-____------________+---_______-X-_______-----_+_____-X-_______---____________+_____++__________;-XXXX-____------_O_____O+---___O___-X-OO_O_O_-----_+_____-X-_______---____________+O___O++__________
____-X-X-+____-X---+____---___+_____----______-XX-+__-------___-X--X-+___------__+___---_+_____-X-_+;____-X-X-+____-X---+____---__O+_____----O_____-XX-+__-------___-X--X-+___------O_+O__---_+_____-X-_+
_______________________+______---______+XX-+______---__________________________________________+____;___________O___O___O___+_O___O---O_____+XX-+__O__O---_________O__O_____________O_________O____O+O___
__________++____________+___+______________________________+______________---+____+_-X-_______---___;_______O__++O___________+O_O+____________O_____O_O_____O_O_+_______O_O____---+____+_-X-_____O_---___
____________________________________+_____________+_________________________________________________;__________O_____O___O__O______O__O__+O___________O+OO_______________________O____O___________OOOO_OO
________--__+____+-X________-X________--_______+_+___________-----____--XX+-_---X-----_-X---_____---;________--_O+OO_O+-X________-X__O_____--_____OO+_+_________O_-----O___--XX+-_---X-----_-X---_____---
_____---_______-X-_______---___________________________________________+----______-XX-______----_++_;___O_---__O__O_-X-_______---__O______________O_______O_O_OO__O___O_____+----_____O-XX-______----O++O
________--+_______-X_---_+__-X+-X-_-----_-X-_-X-___---_---__+__---____+---X-__--_-X---_+-X_---____--;O_______--+____O__-XO---_+__-X+-X-_-----_-X-_-X-___---_---__+__---_O__+---X-_O--O-X---_+-X_---____--
X-__++____----______-XX-_+__------_+__-X________--_____________________----______-+X-______----__++_;X-__++O___----______-XX-_+__------_+__-X_____O__--__OO_____O___________----___O__-+X-______----OO++_
____+_-X-_--+___----X-__+___-X--______--__________--_______+X-__+_____X-________X-__+____+--________;____+_-X-_--+_O_----X-O_+___-X--______--_______O__--_______+X-_O+____OX-_______OX-__+O___+--________
____________+_______________--________-X________--____________+---_______-X-_+_+___---________+_____;____________+OO_OO__________--____O___-X________--_________O__+---_O_O__O-X-_+_+___---___O__OO+__O__
+___---X-_____-X----___+-+--X-+___----X-+___-X----____-X-_______-X-_______---___---_______-X-_______;+OOO---X-_____-X----__O+-+--X-+___----X-+___-X----O___-X-_______-X-O______---___---___O___-X-_______
___________________________________________________________________++___________+___________________;O____________O_O_________________O____O____O______O__O______O_____O++___________+________OO___OOOO_O
____+---__---__-X-__-X-__---__---_____+_____---_+_____-X-_______---_____________+___+_______________;__OO+---__---__-X-O_-X-__---O_---__O__+___O_---_+___O_-X-_______---___O______OO_+__O+O______________
___---+______-X-+______---_____+____+________________+______________+_________+_---+______-X-_______;___---+____O_-X-+__O_O_---O__O_+____+______________O_+O_O___________+____O____+_---+____O_-X-_______
_---_______-X-_______---_______________________________________+_______+_____+______________________;_---_______-X-O_O____---O_________O______O_____OO____O_______O_+_______+_O__O+O____O______OO____O___
---_______XX-_______---__++___-----_____-X-+-____+-+-X-_____-------__+-----X-_---X++---_-X-----___--;---_______XX-_____O_---_O++___-----____O-X-+-____+-+-X-__O_O-------__+-----X-_---X++---_-X-----___--
____________________+____________+_____________________+______________________--________-X________--;__________O__OOO__O_+_______O___O+OO_______________O_O_+O______O_________O____--________-X__O_O___--
______________---_______-X----____----X-_______---____________+___________+__________________+______;____O_________---_______-X----____----X-_OOO___---___________O+_O____O____+_O__O__________OOO+_OOO__
X-__+_____--__+_______+_____+_____+___+_++_----______-XX-______----_--________-X_______+--__________;X-__+_____--__+_O_O__O+_O___+_____+___+_++O----______-XX-_____O----_--_______O-X_______+--__________
+_+____+___________________________+________________________________+_______________________________;+O+_O__+_________O_________O__OOO__+_O_______O____________O_____O_O_+__O_______________________OO___
---X--X----X----X-X-----X-X---___---X---_____---X-_______-X----_----X-X+-+-XX------+-----X________-+;---X--X----X----X-X-----X-X---___---X---_____---X-_______-X----O----X-X+-+-XX------+-----X________-+
_____---_______-X-______------____-X--X-____------____+_+____+______+_________________________+_____;_O___---___O___-X-______------__OO-X--X-____------_O_O+O+____+______+____O____O_________O____O+O____
___+__+_____________________+_________________________+____+________________________________________;O__+__+_O_O__O__O_O_O_____O_+_________O_______________+O___+_O_______O____________O______OO_________
___+___________________+___________+_______________+______________________________---_+_____-X-_____;___+__OO_____O_________+_O_______O_+_________O____O+_O___O_____________OOO____O___---_+_____-X-_O___
---_______-X-_______---_______X-________X-___+____--________--+_______X-+_______--_______+__________;---_O_____-X-___O___---_______X-________X-__O+____--O____O__--+____O_OX-+____O_O--_____O_+OO________
XXXX-_____-----_-----X-___-XX----_------____-X-_______---_________----___++_-XX-----------+XX-XX--X-;XXXX-__O__-----_-----X-___-XX----_------____-X-_______---_________----___++O-XX-----------+XX-XX--X-
---______+-X-___++_+-+---____+---X-_____X-----------__-X--X-____-+----____-X-------_---X+-XX-___----;---______+-X-__O++_+-+---____+---X-____OX-----------_O-X--X-____-+----____-X-------_---X+-XX-___----
_______________----_+____-XX-_____+----_____---_______-X-_____+-------___-X-XXXX__+-X-----___---____;__________O_O__----_+___O-XX-_O___+----_____---_______-X-___O_+-------__O-X-XXXX__+-X-----___---_O__
-X-_---___---_-X-_+_---_----__-X-__-X-__--------__XXXX-_____--------+_____-XX-+_____----___+________;-X-_---___---_-X-O+_---_----__-X-__-X-__--------__XXXX-___O_--------+__O__-XX-+__O__----___+_OO_____
________________________________________________________________+___________________________________;__________O_O___OOO_O_________O___OO____________O_O_______O____O+OO____O______________O______OO_____
++_-+XX+-____------_------X-__-X-X-----_-X-X-_-X-_-----_---_----_+---_-XX-__-X-_----__---___________;++O-+XX+-____------_------X-__-X-X-----_-X-X-_-X-_-----O---_----_+---_-XX-_O-X-_----__---___O_______
-X-+___------____-X-____+__---____+______+__________________________+_+______________+++____________;-X-+O__------____-X-____+__---____+______+__O___O__O___________O__OO+_+_________O___O+++____________
_____++___+_________+---___---_-X-___-X-_---__+-X-_+--------_+-X-X-_-X__-+---_--_+---___--________-X;_____++O__+_________+---___---O-X-___-X-_---_O+-X-_+--------_+-X-X-_-X_O-+---_--_+---___--________-X
_-X-_+_-X-_---___---__________--------__XXX-XXX-__----------____-----X____-+X---+++_----____________;_-X-_+O-X-_---___---______O__O--------_OXXX-XXX-__----------____-----X____-+X---+++O----____________
--X-X-____X-X----___--X--X---__------X-_______-X-_______---_______+_______+___________+_____________;--X-X-____X-X----___--X--X---__------X-O____O_-X-OOO____---O______+__O___O+_O_________+_____________
_________________+__________________________________________________________________________________;O_O_______O______+__O______O____OO_O_________O__O__OO__O_________O_______O____O_____________OOO_____
____________________+_______________________________________________________________________________;O_________O_OOO_O___+________OO____________O_O_OO__O_O_____________________OOO___________O_________O
________________________________________+__________________+_________+______________________________;____________O____________OO__O__________+O_______O___O_____+___O_____+___O_O___O_O_________O__O_OOO_
__________+____++___+---_______-X-_+__--_---____-X_+++____--______+_________________________________;__________+___O++___+---______O-X-_+O_--_---____-XO+++__O_--______+____O_________O____________O__O__
_____-X---+_++-----X____-XXX--____-----______-X-__--+__-X-__X-___---__X-________--__+_______________;_____-X---+O++-----X____-XXX--__O_-----___O__-X-__--+__-X-O_X-___---__X-________--_O+_____________O_
____________+---_______-X-_______-X-____+__---______________+__----______-XX-__+__+----_____________;O_O_____O___+---O______-X-__O____-X-____+__---___OO________O+_O----__O__O-XX-__+__+----_____________
____+___________________+_+_________________________________________________________________________;____+OO__O_________OO___+O+__O__O______O______O___O_____O_____OO________________________O______OO___
--________X-_-----__X-_-XX+-__--_-----______-X-_______---+____++___+--________-X__+_____--_____+____;--________X-_-----O_X-_-XX+-__--_-----_____O-X-_______---+___O++___+--_______O-X_O+____O--____O+____
___-XXX-____+-----__+_----____+_-XX-_---__----_-X-__-XX-----_------X-__-X-__---__---__++____________;O_O-XXX-__O_+-----__+_----____+_-XX-_---__----_-X-__-XX-----_------X-__-X-__---__---_O++__O_________
__----__+_---X+-__+_-X----____-----______-+X-__---_----__-X-__++--------__-X-XX-X------------XXXX-__;__----__+_---X+-__+_-X----__O_-----______-+X-__---_----__-X-_O++--------__-X-XX-X------------XXXX-__
---__---__XX-__-X-__---__-----________-+___++___-X+_______--______---_____+_-X-_____+_---________++_;---__---__XX-__-X-__---_O-----________-+___++O__-X+O______--____O_---_____+_-X-___O_+_---_____O_O++_
--______--X-__+___-X--______-----_______-X-_+_+___---_+______+_______+_________+______________++_+__;--__O___--X-__+___-X--______-----_O_O___-X-_+_+___---_+______+O______+_________+__O______O____++O+__
_______________________________________________________________+____________+_______________________;O_______________OO_____O______O_____O___O__O_________O____O____+_______O___O+OO__O___________OOO____
______________________________________________________________+___________---_______-X-_______---___;_________O_O__OOO__O_________O__________OO____O___________O_O_+_OO____O_O_---___O___-X-___O___---___
_____----______-XX-______----_____________---_______-X-----___---X-X-_____-X---+-----X-+_+-XXX---__+;_____----______-XX-__O___----_________O___---_______-X-----___---X-X-O_OO_-X---+-----X-+_+-XXX---O_+
______________________________---___+++_-X-_______---___________---_______-X----____---XXX___+__----;___________O_____OO___________---_O_+++O-X-_______---__OOO_____O---______O-X----____---XXX__O+__----
__-X-___-X__-X-_+_--__---___-X___++_+_-X____---_-X_----X-_--_-X----____------_____-+XX----__-----XX-;__-X-_O_-X__-X-_+_--__---___-X___++O+_-X____---_-X_----X-_--_-X----_O__------_____-+XX----__-----XX-
___________________________________________________---_______-X-_______---____________+_____________;____________O_O_______O___OOOOO_O___________OO_____---_______-X-_OOO___---____________+_O__OO___O___
____+___________----__++__-XX-___-------___-X-_______-+-_______---____+---______+-X-_______---______;__OO+___________----O_++O_-XX-___-------___-X-____O__-+-____O__---O___+---O_____+-X-O______---____O_
_______________________________+______________+_______---_______-X-_______---_______________________;O_O___OO_________________O____O+O____________O+O______---____O__-X-____O_O---____O_O_______O___OO___
XX-+______---+__________---_______-X-_______---___________________+_+_____---_______-X-_______---___;XX-+______---+_________O---______O-X-_______---OO_OO_O____________+O+_O_O_---___O___-X-___O___---___
______-X-_______---_________________________________________________________________________________;__O___-X-___O_O_---O____O_____O_O_______O_________O_______O_O_______O____O__O_O_______O___OOO_______
__________--________X-________--____________________+________________+__+___+_______________________;_________O--_OOO_O_OX-________--O________________O__+______O__O______+O_+__O+___O_O___________O_____
_---_______-X-_+_____---___________+____--+_______X-+_______--___________++_----______-XX-+_____----;_---_O_____-X-_+_____---_O______O__+____--+_______X-+__O_O__--_____O_____++O----______-XX-+O___O----
_____+___________+____---_______-X-_______---______---+__+___-X-_____+_---_________________++_______;____O+___________+O___---_______-X-_______---______---+OO+_OO-X-_____+O---O____O_______O__O++_______
______++-X--+_____-XX----___-X---X-___-X_-----__--_-XXX-_---------_-X-X-_____---X-________--________;__O__O++-X--+_____-XX----___-X---X-___-X_-----__--_-XXX-_---------_-X-X-_____---X-_____O__--_OO_____
__+_+-X--X_____-----__________________+_____________---__++___-X-_______--------____-X--X-_+__----X-;_O+O+-X--X_____-----___OOO___________O+_____________---_O++___-X-_______--------____-X--X-_+O_----X-
________+______________+________________________++_______________________---_______-X-----___----XX-;_____O__+_________O____+OO_______________O____OO++______________O_OO__O__---____O__-X-----O__----XX-
____+_________________________---_-----_-X-_-XX+-+---_-----_X----____++--X-_____-----_____X-_+______;___O+_____________________O___---_-----_-X-_-XX+-+---_-----OX----_OO_++--X-____O-----_____X-O+O_____
____---_____---X-____+-X---_____-X-+______---__+_+_____+________---_______-X-_______------_+++___-X-;____---_____---X-____+-X---____O-X-+___O__---O_+_+_____+_O_____O---O______-X-_______------_+++O__-X-
_-X----__+_-X--X-__+_----X-+___-X--X-+___------_____-XX-____------____-X-_______----_______-X-______;_-X----__+_-X--X-O_+_----X-+_O_-X--X-+_O_------_____-XX-____------____-X-O____O_----____O__-X-______
____________-----_____-X-X-_____-X---_____---_______-X-_______---_______+_____+__---_______-X-_+____;____________-----__O_O-X-X-__O_O-X---__O_O---_______-X-_______---___O_OO+O_O__+__---_______-X-_+O___
---_______-X----_+_+----X-_______-------_____-X--X------X--XXX--X----X----------___-XXXX-X+__-------;---_______-X----_+O+----X-_______-------_____-X--X------X--XXX--X----X----------___-XXXX-X+O_-------
_____________________+_______+----______-X+-______-------_--____-X-_-X+___---_--______+___+_+_______;___O_______________O_+OO_____+----__O___-X+-______-------_--O___-X-_-X+___---_--O_____+___+_+OO_O___
____-X+XX---__------X-__-X--X-+----X----+--X-----_------XX-__-X-_---------__-XX+X-____------_+______;____-X+XX---__------X-__-X--X-+----X----+--X-----_------XX-__-X-_---------__-XX+X-_O__------_+______
______-XX-____+_----+_________+___________+_+________---______+-X-_______-X-------_----XX-X-____----;______-XX-O___+_----+_O_O_____+___O_______+_+_O_____O---__O___+-X-_______-X-------_----XX-X-____----
X-__-X-___--__-X-_______-X---_____---X-_______-X-_______---_______-X-_---___---_-X-__+++__-X-_______;X-__-X-___--__-X-______O-X---_____---X-___O___-X-O_____O---O_____O-X-O---___---_-X-__+++O_-X-_______
________--__+_+_+_-X__+__-----_____-X-____+__-+---_____----X_+_+__---X---___-X---X---_---_---X-_____;________--O_+_+O+_-XO_+__-----__O__-X-____+__-+---_____----X_+O+__---X---___-X---X---_---_---X-_____
______+__________________________________-----_____-X-X-_____-X-X-_____---X-----___-X-XXX-___-------;_____O+O_O__O_________________O__OO____O_-----___O_-X-X-_O___-X-X-_____---X-----___-X-XXX-___-------
-X+-X----_----X--X---------X-X-X-___-+-X---------+----X--X-X-X--X------X--X-_---------_-X-___-X-_---;-X+-X----_----X--X---------X-X-X-___-+-X---------+----X--X-X-X--X------X--X-_---------_-X-___-X-_---
______---_____+_-X-___---_---__+-X-_+_____---_+---_______-X-------_---X--XX-____------_+_+__________;______---_____+O-X-___---_---__+-X-_+____O---_+---_O____O-X-------_---X--XX-____------O+O+_OO_______
________________+_---------_-X-XX--X-_----------__X-_-X-X-__X-----+-__X-XX--+-__----------+_++___-X-;______O_________+_---------_-X-XX--X-_----------__X-_-X-X-__X-----+-__X-XX--+-__----------+O++___-X-
__+_+----______-XX-_--___----_X-________---_______-X-_______---+_____+______---+-----_-X-+-XXX-_---_;__+O+----______-XX-_--___----_X-O____OO_---_______-X-______O---+O____+______---+-----_-X-+-XXX-_---_
-X---_____---X---------X-X--X--X-+----X------_----XXXX-_-X-_-------X-_-X+--X---_--------_____-XXX-__;-X---_____---X---------X-X--X--X-+----X------_----XXXX-_-X-_-------X-_-X+--X---_--------_____-XXX-__
__+__---_______-X-_______---_______-X-__+____---___________+______________________________________+_;_O+__---_______-X-___O_O_---_O___O_-X-_O+__O_---_OO____OO__+O___________________________O__O______+_
_______---_______-X-_______-X-++_____---________--___---__-X___-X-__-X__+---__--____________+__+_++_;_______---______O-X-______O-X-++O____---____O___--___---_O-X___-X-__-XO_+---__--__O_________+__+O++_
X-__---___X-__-X-___--__------___---_-X-+__-X-----+_+---X---+__-+----X___-X----X___-X-XX--___------_;X-__---___X-__-X-___--__------__O---_-X-+_O-X-----+_+---X---+__-+----XO__-X----X___-X-XX--___------_
_-XXX-____------____X-___+_+__--_____+___+_____+______-----___+_-X-X-_---------_-XX-__-X-_----__---_;_-XXX-____------_O__X-__O+_+__--_____+__O+O____+______-----___+O-X-X-_---------_-XX-__-X-_----__---_
-----_+__+X--X-_+___-----____+-X-_______---_______-X-___-----X---_-X+--X-X-_-----X------__---_-XX-__;-----_+__+X--X-_+__O-----_O__+-X-_______---_______-X-_OO-----X---_-X+--X-X-_-----X------__---_-XX-__
__---__-X-__-X------__---X-XXX__-X------+_---XXX+-____------__+_______________+_________+______+____;__---__-X-__-X------__---X-XXXO_-X------+_---XXX+-____------__+_____O___O_____+_________+_____O+____
__________________________________________+_________________________--________-X________-X________--;_____O_O___________O_____O_O_O__O__O___O__+__O______O__O____________--____OO__-XO_______-X___OO___--
___---_______-X-__--___-X-__-X___---__--____________________+_________+________+_____________+______;___---_______-X-__--___-X-__-X___---_O--___O_____O_________O+_________+____OO__+O________O__O+OO_O_O
______+___________________________+______---_______-X-_______---____________________________________;_____O+_O___OO____________________+_____O---O___O_O-X-O___O_O---____O_________O_O_O__O______O_______
____________________________________________________________________________________________________;______________OO___________O_O_O__O____O_O__O____O_O_____O_____________O__O_OOOO_O_______________O__
__+______________+____+__---_______-X-___-------__+-X-X-_____-----________++______----______-XX-____;__+O___________OO+___O+__---_______-X-___-------__+-X-X-____O-----____O___++OO____----___O__-XX-____
___-X----__+_----X-_______---_______+__++________+__-----_____-X-X---_+_---X-X-___-------___-XXX-___;___-X----__+_----X-__O____---O_____O+__++________+O_-----___O_-X-X---_+_---X-X-___-------___-XXX-___
_______________________________________________---_______-X-_______---______________________________;_______OO__O____________O_________O_______O_O_O---_______-X-_OO__O_---_____O_____OOO____________OOOO
__________+_______--________-X+_______-++_____+---____+__-X-_______-X---_____-+-X-_____-----________;______O___+___O___--O___O_O_-X+_O___O_-++___O_+---____+__-X-_______-X---_O___-+-X-_____-----________
__________--------__-XX-X-+-__------X-_____-X-+---___------+________-X---__++_-XXX-_____-+---+____--;__________--------__-XX-X-+-__------X-_O___-X-+---___------+________-X---__++O-XXX-_____-+---+O__O--
________________________---+___+_+-X-_______---+____---_______-X-_______---__________________+_+____;___________O____________---+___+O+-X-O_O____---+_OO_---__O__O_-X-_______---___O__O______O____+O+____
X-__+_+___---_______-X-----___----XX-______----____+_-X-_______-X---__++_---X-_______---______+_____;X-_O+O+___---_______-X-----___----XX-______----___O+O-X-_______-X---_O++O---X-_______---______+O____
___-X-XXXX__--------_+-X---_____---X-_______-X-_______---__+---_______XX-_---___---+-X-______+---___;___-X-XXXX__--------_+-X---____O---X-_______-X-__O____---O_+---______OXX-O---___---+-X-______+---___
+-----_-X-+-X-X-_---_---X-_______---____--______--X-______-XX-_____---X-+____-XX-----__---XXXX-_____;+-----_-X-+-X-X-_---O---X-_______---____--______--X-______-XX-____O---X-+O___-XX-----__---XXXX-_____
___________________+___________++___________________________________________________________________;___O_____OOO_O_____+___________++O___O____________O________O__O_OOO__O_________O______O__O__________
-X+-_-XXXX----_-----____---_--____-X-_-X____---_--_______+______---+______-X-_____+-----_____-XXX-__;-X+-O-XXXX----O-----____---_--____-X-_-X____---O--_O_____+______---+______-X-____O+-----_____-XXX-__
___---+++_----X---__-X----+-__---__-X-_______---_____+_+__--________-X________--_+______________+_+_;___---+++O----X---__-X----+-__---__-X-_______---_O___+_+__--___O_O__-X_____O__--_+O_____________+O+_
____________________+____---_+_____-X-_+_____-X---__-------X+_-X-_-X--__---_---____----______-XX-___;O________OO___OO___O+____---_+_____-X-_+_____-X---__-------X+_-X-_-X--O_---_---_O__----______-XX-_O_
_______---+______-X-__+____-X-+___----X-____-X-------_----+-XX-__---+-------X-X-__+-X---X-___---_---;___O___---+______-X-O_+____-X-+_O_----X-____-X-------_----+-XX-__---+-------X-X-_O+-X---X-___---_---
__---_______-X-____+__---________________+_____________________+______________--________-X________--;__---_______-X-_OOO+__---__________OO___O+_______________OOO___+OO____________--______O_-XO_OO____--
______---_+_+___-X-_______---_________+_____________+_______---_______-X-______+---____+____________;__O___---_+_+___-X-_O_____---_O_O____O+___O_________+_O____O---______O-X-______+---_O_O+_O__________
_________+_____+____---_______-X-__---__-X-__-X-__---_------+_++-X-XXX___-------___-X-_______---_+__;_______OO+_____+____---__O____-X-__---__-X-O_-X-__---_------+O++-X-XXX___-------___-X-_______---O+__
_-X-_____+--+-______X---______X-_____++_X-------__X--X--X-__---+----____-X---_____---X-____+__---___;_-X-_____+--+-___O_OX---______X-__O_O++_X-------__X--X--X-__---+----____-X---____O---X-____+__---___
X-__---___--__-X-_______---______+____________________________---_+_____-X-_______---__---______+-X-;X-__---___--_O-X-______O---_OO___+___________OOOO__OO_________---_+O____-X-_______---__---____OO+-X-
XX-_---___---_-X-_---------_-XX-X-____-+X---____-XX-_---+_----_-X-_---___---_-X-____------____-X+X+-;XX-_---O__---_-X-O---------_-XX-X-____-+X---__O_-XX-_---+_----_-X-_---___---_-X-____------____-X+X+-
_----X-____-X----_+_+---_____________________+__+_________+_________+__++___________________________;O----X-_O_O-X----_+_+---_________O___________+O_+_________+_________+_O++_O_O_O_____O_______________
